Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:01:48.816,68,0.0,0.0,0.0,0.0,0.0,0.04047536477446556,0.16626302897930145,0.0,0.0,0.0,0.0,0.0,0.04057343304157257,0.16596315801143646,0.02307993918657303,-0.00017103590653277934,0.02336880750954151,0.07187735289335251,0.0023620137944817543,0.1992114633321762,0.008508476428687572,0.0014784288359805942,3.804055813816376e-05,0.090123750269413,0.08882581442594528,0.0305532286651849,0.031268112308851445,0.014646476869747639,0.014250419102609158,0.11144451052782745,0.12225921077099533,-0.00011556914250832051,0.005128683988004923,-9.608313121134415e-05,0.004412099760743951,0.00038835243321955204,0.000239226283156313,0.21724243462085724,0.21485300362110138,0.11094201166472092,0.11305182058652802,-0.00018962590547744185,0.0001476542092859745,0.3482623323771454,0.3217863179952118,0.3220472969235077,0.00013564486289396882,0.05381301790475845,0.06242288649082184,0.01832643337547779,0.02422800473868847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7593833208084106,0.4235411286354065,3.0484580993652344,0.5175808668136597,9.953267097473145,4.112827301025391,5.08103084564209
00:00:01:49.833,68,0.0,0.0,0.0,0.0,0.0,0.04035341367125511,0.16324558854103088,0.0,0.0,0.0,0.0,0.0,0.04044102132320404,0.1630677580833435,0.02294887974858284,-0.0001925826509250328,0.024879904463887215,0.07250338047742844,0.003629113780334592,0.20721249282360077,0.010334883816540241,0.001742955413646996,-0.00014802075747866184,0.09628913551568985,0.09384023398160934,0.03035627560182276,0.0311876258284954,0.014459321147972775,0.014107976108789444,0.1117868684330162,0.12305007134873353,-4.0592327422928065e-05,0.004946891684085131,5.346462057786994e-05,0.004740387919501281,0.0003421743167564273,0.00024052697699517012,0.2266625463962555,0.22451584041118622,0.11769012363336563,0.1197371501340332,-0.00017783050134312361,3.714363992912695e-05,0.3509949669335846,0.32975410667571714,0.33003498609498594,0.00017670664237812161,0.05650313198566437,0.06527382880449295,0.019667865708470345,0.026700394228100777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7915211915969849,0.42657235264778137,3.169086456298828,0.5294407606124878,10.039447784423828,4.2049689292907715,4.752829551696777
00:00:01:50.849,68,0.0,0.0,0.0,0.0,0.0,0.04131598398089409,0.1695195734500885,0.0,0.0,0.0,0.0,0.0,0.041387442499399185,0.16936904191970825,0.023153983056545258,-0.00020290593965910375,0.025240814313292503,0.07607048004865646,0.003954776097089052,0.21266117691993713,0.009453507140278816,0.0016193720512092113,-0.00016004627104848623,0.10235347598791122,0.10072412341833115,0.0302466504248774,0.030887755058992696,0.014176928789846707,0.013843750581145287,0.11284136025041047,0.12412966782976989,-5.752207653131336e-05,0.004789899569004774,0.00018981915491167456,0.005526900632963324,0.00030521024018526077,0.0001992743491427973,0.23988941311836243,0.23760098218917847,0.1255417578210785,0.12793473714282685,-4.0476807043887675e-05,0.00010149111767532304,0.3545118570627319,0.33451301602659606,0.3347790763173218,0.00012049667566316202,0.06006055697798729,0.06916534155607224,0.021335983648896217,0.02893069200217724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8204302787780762,0.42397111654281616,3.1236002445220947,0.542707622051239,9.943943977355957,4.196359634399414,4.729004859924316
00:00:01:52.866,68,0.0,0.0,0.0,0.0,0.0,0.04574079066514969,0.17099866271018982,0.0,0.0,0.0,0.0,0.0,0.04583423212170601,0.17088602483272552,0.02288244292140007,-0.0002152565139112994,0.02564983442425728,0.08509347587823868,0.00308438204228878,0.21378925442695618,0.007881082594394684,0.0012090625241398811,-7.498622289858758e-05,0.109555184841156,0.1093418300151825,0.029932361064363724,0.030601094922829697,0.013244311717984295,0.01308376807719469,0.11473909395902787,0.12592347342975846,-2.5837422072072513e-05,0.004414148163050413,0.00038923739339224994,0.0061478903395584105,0.0002365036343690008,0.00020150840282440186,0.2565462589263916,0.2541811466217041,0.13273829410215301,0.13488698933787002,-4.13060188293457e-05,0.0001341104507446289,0.36251267421768496,0.3377942181761841,0.3380397782064026,4.974782495992258e-05,0.06507612019777298,0.07649607211351395,0.024880731478333473,0.03403613716363907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8100826740264893,0.44372794032096863,3.0836853981018066,0.5530400276184082,9.78415584564209,4.202602386474609,4.853761672973633
00:00:01:52.883,68,0.0,0.0,0.0,0.0,0.0,0.05319848656654358,0.16871681809425354,0.0,0.0,0.0,0.0,0.0,0.053343504667282104,0.1686345487833023,0.022857779636979103,-0.0002021011896431446,0.02625231258571148,0.0914003774523735,0.0024296455085277557,0.20920643210411072,0.0055998219177126884,0.0010938802734017372,-3.7127771065570414e-05,0.11811563372612,0.1206376850605011,0.02979016529109867,0.03042981256129677,0.012265194333577537,0.012123357504606247,0.11575670543184738,0.1257567890170723,7.543765241280198e-05,0.004335056524723768,0.00035574205685406923,0.006197089054740429,0.00018848599574994296,0.00026165982126258314,0.2667163014411926,0.2647005319595337,0.13600585612592925,0.1385806221369171,-8.022342080948874e-05,0.00010476343595655635,0.3718662634563843,0.34093138575719606,0.3411565944081909,-3.7163495107961353e-06,0.07148294895887375,0.08494772017002106,0.029492635279893875,0.03966290503740311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8092269897460938,0.49797892570495605,3.0677013397216797,0.5571314096450806,9.231414794921875,4.603835105895996,5.012626647949219
00:00:01:53.899,68,0.0,0.0,0.0,0.0,0.0,0.06169372424483299,0.1668960005044937,0.0,0.0,0.0,0.0,0.0,0.061888374388217926,0.1669304519891739,0.023413972929120064,-0.00018822640413418412,0.026477208361029625,0.09227223694324493,0.002890675561502576,0.1984407752752304,0.003321900265291333,0.0009698880603536963,4.3984131480101496e-05,0.13151711225509644,0.13593065738677979,0.029873112483264245,0.030456390038588174,0.011335377215267372,0.011124050244688988,0.11577166989368973,0.12495565046610718,9.970493556465954e-05,0.004459398798644543,0.00039837523945607245,0.006905168053313732,0.00024101808958221227,0.0004421931516844779,0.26408833265304565,0.2629674971103668,0.13608904736976776,0.13894998469305803,-6.980306352488697e-05,1.2107826478313655e-05,0.3783782608769165,0.3410972468924591,0.3413329012679016,-6.281029345700517e-05,0.07929448783397675,0.09460189938545227,0.035154007375240326,0.04686689376831055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828163743019104,0.5147017240524292,2.984984874725342,0.5821865797042847,9.07149887084961,4.831108570098877,5.070672988891602
00:00:01:55.916,68,0.0,0.0,0.0,0.0,0.0,0.06839160621166229,0.17311258614063263,0.0,0.0,0.0,0.0,0.0,0.06865724176168442,0.17319558560848236,0.02301766723394394,-0.00016206414147745818,0.026973333209753036,0.08702079951763153,0.004056874662637711,0.18184219300746918,0.0031313179060816765,0.0011685739737004042,3.896523139701458e-06,0.143308624625206,0.1498555988073349,0.029772349325034708,0.030247799958788558,0.01100476398806858,0.010837545618414879,0.1174847334696518,0.12632919479465637,3.84969353035558e-05,0.004541904199868441,0.00048779501230455935,0.006602162171699476,0.0002121061406796798,0.00044474934111349285,0.24878688156604767,0.24836234748363495,0.13011362777678298,0.13322045658596726,-0.00021677093172911555,-0.0001539376680739224,0.3837928175908569,0.34186384830003663,0.3420985378011627,-0.00012046434130752459,0.08902823179960251,0.1067168265581131,0.04108601063489914,0.05360877886414528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785406470298767,0.4948037564754486,3.2875356674194336,0.5783358812332153,8.746480941772461,4.756335735321045,5.343441009521484
00:00:01:56.933,68,0.0,0.0,0.0,0.0,0.0,0.07387304306030273,0.18801377713680267,0.0,0.0,0.0,0.0,0.0,0.07414643466472626,0.18810522556304932,0.023829372599720955,-0.00018155237194150686,0.026718035340309143,0.07935395836830139,0.006010050885379314,0.15780726075172424,0.0024915786925703287,0.0011489411117509007,0.0001266361359739676,0.15548916161060333,0.16124199330806732,0.029557077136253267,0.03012988283910475,0.011500706703896236,0.011279679834842682,0.11946472149995727,0.12729408216449278,-2.7038548068958335e-05,0.004490874242037535,0.0005267671076580882,0.007945031320092487,0.00039960790309123695,0.0006602187640964985,0.2248748391866684,0.22429583966732025,0.11974883080107193,0.12243330483627167,-0.00024263195518869907,-0.00020989336189813912,0.3890870846336029,0.3435139395789826,0.34376676005496215,-0.00014542810095008463,0.09793352335691452,0.11629312485456467,0.04575883969664574,0.057995643466711044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7066798210144043,0.46496719121932983,3.5584967136383057,0.5942611694335938,8.696979522705078,4.565663814544678,5.343767166137695
00:00:01:56.950,68,0.0,0.0,0.0,0.0,0.0,0.0786857157945633,0.2048581838607788,0.0,0.0,0.0,0.0,0.0,0.07896766066551208,0.2049388289451599,0.02434343285858631,-0.00022378296125680208,0.02503228187561035,0.07139220833778381,0.007833956740796566,0.13576267659664154,0.0025131141301244497,0.001110809505917132,0.00014521916455123574,0.16407470405101776,0.16912446916103363,0.029371239955560936,0.029898278124985227,0.01207355642489109,0.011823587119579315,0.1225029117911087,0.12992006165904846,4.228945908835158e-05,0.0047086747363209724,0.0007518266793340445,0.008955338733273125,0.00040040267049334943,0.0007107065757736564,0.2034333199262619,0.20271171629428864,0.1074482984957817,0.11037571351185607,-0.0003291209868621081,-0.0002923276333604008,0.39452110980074767,0.34716944019913637,0.34742848943494875,-0.00019683603022713214,0.10324863344430923,0.12336285412311554,0.048515405505895615,0.06023361161351204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6195909976959229,0.43494105339050293,3.688044548034668,0.6050780415534973,8.635202407836914,4.502148151397705,5.507079124450684
00:00:01:57.966,68,0.0,0.0,0.0,0.0,0.0,0.08278297632932663,0.22469881176948547,0.0,0.0,0.0,0.0,0.0,0.08306416869163513,0.22482047975063324,0.023911606520414352,-0.0002899755199905485,0.02469358965754509,0.06524938344955444,0.009925086982548237,0.11960604786872864,0.002189143095165491,0.0012917813146486878,1.6835332417031168e-06,0.17217396199703217,0.17643004655838013,0.029339363143715002,0.029850406518343406,0.01321384245171299,0.012851793318986893,0.12316536901225586,0.13145336141152267,4.369016824057326e-05,0.0046706413850188255,0.0011124326847493649,0.008091273996064853,0.0003745420544873923,0.0007684629526920617,0.18790394067764282,0.18709221482276917,0.09867619906465377,0.10004599201933975,-0.00041653894004411995,-0.000410455628298223,0.4019839912739197,0.35117287192874147,0.3514533862111267,-0.000239974629948847,0.11013326793909073,0.1305466890335083,0.04856351763010025,0.05978526175022125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5435123443603516,0.4237091541290283,3.8512072563171387,0.6176134943962097,8.336423873901367,4.534733772277832,5.768554210662842
00:00:01:59.983,68,0.0,0.0,0.0,0.0,0.0,0.08730479329824448,0.2441612184047699,0.0,0.0,0.0,0.0,0.0,0.08759640902280807,0.2442866861820221,0.023758750408887863,-0.0003218098427169025,0.02280234731733799,0.06026289612054825,0.012735214084386826,0.10807392001152039,0.00197932543233037,0.0013403205666691065,9.90632179309614e-05,0.17707489430904388,0.18004752695560455,0.029462730945906332,0.029850536497366666,0.013931394577298068,0.013697538524866104,0.12435085698239136,0.13374998790923004,0.00023053977929521352,0.004885893780738115,0.0014544368023052812,0.009319889319046783,0.0003217394696548581,0.0007272427319549024,0.17903149127960205,0.17821545898914337,0.09253325309362945,0.09391415675196152,-0.0002448314626235515,-0.0002511352940928191,0.41072865204473574,0.35371962936265866,0.35402103143587954,-0.00029001085204072297,0.11295852065086365,0.13407152891159058,0.04775006324052811,0.0586145780980587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452077865600586,0.44165974855422974,3.95041561126709,0.6029416918754578,8.038782119750977,4.742431163787842,5.821226596832275
00:00:02:00.000,68,0.0,0.0,0.0,0.0,0.0,0.091065414249897,0.2633320689201355,0.0,0.0,0.0,0.0,0.0,0.09134408086538315,0.263458251953125,0.02347724512219429,-0.0003489718656055629,0.022160420194268227,0.055837687104940414,0.01419314369559288,0.10228332877159119,0.002240682253614068,0.0012884769821539521,4.1344017517985776e-05,0.17872560024261475,0.18258988857269287,0.02935971056595064,0.02970605450974771,0.014303346117431259,0.01419411227107048,0.12587116663224335,0.13551155849733124,0.0003614931192714721,0.004769688937813044,0.002665916457772255,0.009293144996854496,0.00022018190065864474,0.0006990343099460006,0.17723001539707184,0.17640668153762817,0.08795996945577622,0.08957849444983368,-0.0003806410823017359,-0.0004083788371644914,0.42264177649519347,0.36051043123249205,0.3608084395154144,-0.0003098447632510215,0.11513698846101761,0.13731348514556885,0.04654480889439583,0.057259172201156616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408942461013794,0.43181365728378296,3.9058167934417725,0.6112174987792969,7.892548084259033,4.808002948760986,6.087627410888672
00:00:02:00.016,68,0.0,0.0,0.0,0.0,0.0,0.09457827359437943,0.28034642338752747,0.0,0.0,0.0,0.0,0.0,0.09487621486186981,0.2804768681526184,0.02359737828373909,-0.0003683766699396074,0.020993683487176895,0.05382995679974556,0.015839958563447,0.10336055606603622,0.0019197630463168025,0.001377647859044373,6.28972047707066e-05,0.18051524460315704,0.18494151532649994,0.02935871957296191,0.02966683900611143,0.014750787077550507,0.014654607512056828,0.12872575592173005,0.13869125400094529,0.0005623526521958411,0.004813377745449543,0.0017750449478626251,0.008547496260406684,-2.213489278801717e-05,0.0004931028815917671,0.18295423686504364,0.1814151257276535,0.08621965539221343,0.08805008794168626,-0.0003559536417014897,-0.00035724282497540116,0.4378189109021271,0.3730846159424652,0.37340924890856936,-0.00037928493111394346,0.11834542453289032,0.14086425304412842,0.043862830847501755,0.05436011403799057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34941565990448,0.4359211325645447,3.90794038772583,0.6037436723709106,7.475008010864258,5.042619705200195,6.341024398803711
00:00:02:01.033,68,0.0,0.0,0.0,0.0,0.0,0.0969400629401207,0.29313623905181885,0.0,0.0,0.0,0.0,0.0,0.09727979451417923,0.2933037579059601,0.02401132881641388,-0.00031738821417093277,0.020120160654187202,0.05482717603445053,0.017842307686805725,0.10810733586549759,0.0015805725706741214,0.0014557435642927885,0.0002446105645503849,0.1818474978208542,0.18821997940540314,0.029320661161992532,0.029591508294372276,0.01464869256185255,0.01465662568807602,0.13279717420244216,0.14279822629635544,0.0013634071219712496,0.004975246265530586,0.0015318442601710558,0.008434531768287278,-0.00030193800921551883,0.00032318581361323595,0.19383394718170166,0.19249379634857178,0.08629985894958801,0.08915545976272736,-0.00046893118997104466,-0.0004650707414839417,0.45919882508591614,0.38992313295777586,0.3902379237249786,-0.00037993513979017735,0.11991236358880997,0.14412817358970642,0.04165596887469292,0.0530942901968956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3279411792755127,0.41420072317123413,3.928154468536377,0.5878843069076538,7.427835464477539,4.880725860595703,6.6006059646606445
00:00:02:02.049,68,0.0,0.0,0.0,0.0,0.0,0.09509090334177017,0.3035740852355957,0.0,0.0,0.0,0.0,0.0,0.09545812755823135,0.30375832319259644,0.024843597784638405,-0.00033120386069640517,0.02041398361325264,0.05571119859814644,0.019457107409834862,0.1137898713350296,0.001132632722146809,0.0018370632315054536,0.00023963242711033672,0.18477950990200043,0.19165003299713135,0.029176054521418297,0.029505368599045716,0.015094808409484291,0.015204361639916897,0.13619536160080262,0.14644534145027083,0.0017261633183807135,0.005251887254416943,0.0006415699608623981,0.006939644463686609,-0.0004504048847593367,0.0002063892752630636,0.20654523372650146,0.2049555629491806,0.08767490457726211,0.09107210483766784,-0.0005489771720021963,-0.0004956519696861506,0.4848367087166992,0.4088834300535126,0.40921220930527036,-0.00034577358746901155,0.12355655431747437,0.1481604427099228,0.04022336006164551,0.05223266780376434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330193281173706,0.3916996419429779,4.1648077964782715,0.5936129093170166,7.24167537689209,4.661586761474609,6.794765472412109
00:00:02:03.066,68,0.0,0.0,0.0,0.0,0.0,0.08955278992652893,0.3187173008918762,0.0,0.0,0.0,0.0,0.0,0.08992616832256317,0.3188920319080353,0.025421924889087677,-0.0003179097839165479,0.020887961611151695,0.056335438042879105,0.018738361075520515,0.11514395475387573,0.0008202049066312611,0.0018653118750080466,0.000249641016125679,0.18794545531272888,0.19587531685829163,0.02883241623696227,0.029173833807212942,0.015339015156395436,0.01546180248260498,0.1390907354321457,0.14988630640992812,0.0014531392371281981,0.005481864791363478,0.0008549194317311049,0.005562370134888696,-0.0005273996503092349,0.00015894223179202527,0.21908964216709137,0.21798963844776154,0.08803186379660721,0.09150895851529846,-0.0006897515850141644,-0.0005523145664483309,0.5099415481117188,0.4257809184324066,0.4260949194160034,-0.00032772927079349756,0.1262003481388092,0.15147027373313904,0.03902291879057884,0.05156494677066803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2477281093597412,0.3816280961036682,4.216064929962158,0.5982812643051147,7.033956527709961,4.714142322540283,6.9802165031433105
00:00:02:05.083,68,0.0,0.0,0.0,0.0,0.0,0.08212306350469589,0.33608734607696533,0.0,0.0,0.0,0.0,0.0,0.08251100778579712,0.3363010287284851,0.025999564677476883,-0.00032834906596690416,0.02113812044262886,0.055831264704465866,0.01916251704096794,0.11584046483039856,0.0011634926777333021,0.0020475569181144238,0.0001070984362741001,0.1933947056531906,0.20144271850585938,0.028584904553697315,0.02887328888361082,0.016320041291532326,0.01652156189084053,0.14127086848234482,0.15215968708839797,0.0016668501775711775,0.00591625040397048,0.00036749287392012775,0.005054796600059605,-0.0006677678902633488,5.521778075490147e-05,0.22733652591705322,0.22640147805213928,0.08741236288964463,0.09123303551804199,-0.0007464427617378533,-0.0006588475662283599,0.5387994907896789,0.442816190396106,0.4431339539235535,-0.00033139242441393435,0.12765930593013763,0.15342546999454498,0.03918325901031494,0.052586592733860016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2469537258148193,0.3842802941799164,4.235117435455322,0.5994256138801575,6.913519859313965,4.753050804138184,7.121730804443359
00:00:02:06.100,68,0.0,0.0,0.0,0.0,0.0,0.07770946621894836,0.35420066118240356,0.0,0.0,0.0,0.0,0.0,0.0781031921505928,0.354430228471756,0.026563914492726326,-0.00033328961580991745,0.021067650988698006,0.05569634586572647,0.01950063183903694,0.11043468117713928,0.0015445894096046686,0.001894407905638218,0.00020295646390877664,0.19941814243793488,0.20889464020729065,0.02820880799209634,0.028579054967764608,0.017286192408209992,0.017629249021410942,0.14264734090139236,0.15395218510197067,0.001353830099105835,0.006301818881183863,0.00030553771648555994,0.004441565504610324,-0.0008561948779970407,-7.436508167302236e-05,0.23516425490379333,0.23478175699710846,0.08494494666276856,0.08909670820972443,-0.0007542903767898679,-0.0006637477781623602,0.5680132582919312,0.45738324899355165,0.4577061124134827,-0.0003243773535359651,0.13007360696792603,0.15651026368141174,0.03907361254096031,0.053392790257930756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2015399932861328,0.38044023513793945,4.201645851135254,0.59479159116745,6.703884124755859,4.647582530975342,7.489235877990723
00:00:02:07.116,68,0.0,0.0,0.0,0.0,0.0,0.0739343911409378,0.3695075511932373,0.0,0.0,0.0,0.0,0.0,0.07436081767082214,0.36979883909225464,0.02756415121257305,-0.00032875954639166594,0.02105538547039032,0.055239129811525345,0.020466074347496033,0.10189376771450043,0.001382283284328878,0.0019222281407564878,0.00023180406424216926,0.2050083726644516,0.21596750617027283,0.028005173537341988,0.028260520679702854,0.018380417803544807,0.018982933834195137,0.14466842264021454,0.15615269914605256,0.001635014428757131,0.006632217671722174,0.0002767489932011813,0.004029194830150629,-0.001057629706338048,-0.00023831456201151013,0.24082908034324646,0.2406267523765564,0.08150134609194183,0.08636869862855606,-0.0007242512656375766,-0.0006622496875934303,0.5954650863983093,0.46983577308464053,0.4701530635238373,-0.0003362607676535845,0.1319298893213272,0.15932874381542206,0.03664533793926239,0.051731955260038376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1972949504852295,0.3862003684043884,4.362106800079346,0.5912531614303589,6.31447172164917,4.553495407104492,7.851767063140869
00:00:02:07.133,68,0.0,0.0,0.0,0.0,0.0,0.07196154445409775,0.3851667642593384,0.0,0.0,0.0,0.0,0.0,0.07239165902137756,0.3854823708534241,0.02796454355120659,-0.0003560529730748385,0.021540669724345207,0.05525811016559601,0.021470095962285995,0.09044653177261353,0.0005003666738048196,0.0019656282383948565,0.0001888289989437908,0.20933902263641357,0.22005613148212433,0.02793203554715468,0.028226613972852185,0.01981230414070263,0.020569544285535812,0.14690757545170746,0.1587910502755684,0.0011304030194878578,0.007076686713844538,0.00017433286120649427,0.003081505036557579,-0.0011572620132938027,-0.00031501412740908563,0.24672630429267883,0.24616454541683197,0.0777080077914753,0.0821860041517517,-0.0006710183806717396,-0.0006221699877642095,0.6227052248867493,0.47904714942424315,0.4793805592128845,-0.0003207272384315729,0.13419638574123383,0.16143018007278442,0.03304269164800644,0.04811588674783707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167608380317688,0.3689868450164795,4.372635841369629,0.6122869253158569,5.906717777252197,4.40334939956665,8.393976211547852
00:00:02:08.149,68,0.0,0.0,0.0,0.0,0.0,0.06849024444818497,0.3963903784751892,0.0,0.0,0.0,0.0,0.0,0.06892170757055283,0.39667969942092896,0.028552142903208733,-0.00035005525569431484,0.021727057173848152,0.0562925711274147,0.02201213873922825,0.08706161379814148,0.00048303365474566817,0.002100537996739149,0.00017223239410668612,0.2069430947303772,0.217793270945549,0.02770981947406859,0.027887387168032837,0.020663812776969527,0.021520374342799187,0.1494613178127495,0.16162430118278656,0.001459030550904572,0.007213382050395012,0.00022593140602111816,0.003123408265908575,-0.0013011953560635448,-0.0003884214092977345,0.2521898150444031,0.25135505199432373,0.07574902470381126,0.08067044059887923,-0.0006420683930628002,-0.0005388629506342113,0.6372919530090942,0.48336460070456544,0.4836978912699829,-0.00031303107971325517,0.13328996300697327,0.16068997979164124,0.029648249968886375,0.04442353546619415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1393942832946777,0.37013331055641174,4.268623352050781,0.6060143709182739,5.687491416931152,4.38407039642334,8.770536422729492
00:00:02:09.166,68,0.0,0.0,0.0,0.0,0.0,0.06605783104896545,0.40730008482933044,0.0,0.0,0.0,0.0,0.0,0.0665055438876152,0.40762344002723694,0.028748756274580956,-0.00036161005846224725,0.022162122651934624,0.058263517916202545,0.021743984892964363,0.08586576581001282,0.0005384421092458069,0.0022373974788933992,9.499103180132806e-05,0.2026793509721756,0.21353872120380402,0.027401853759772225,0.027541144065018487,0.021751687862633706,0.02264777012169361,0.15398019926106643,0.16681383925730742,0.0015100311720743775,0.007424469105899334,0.00028060079785063863,0.0030119154760902406,-0.001370319863781333,-0.00047771871322765946,0.25779029726982117,0.2564593255519867,0.07440249992921562,0.07936842177942849,-0.0007109564612619579,-0.0006406214670278132,0.6484145820238891,0.48745263737249755,0.48779534549269105,-0.0002824127732310444,0.13245557248592377,0.1600063294172287,0.025789521634578705,0.040378399193286896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153684377670288,0.3385140895843506,4.522944927215576,0.6025252342224121,5.336423873901367,4.167505741119385,9.101263046264648
00:00:02:10.183,68,0.0,0.0,0.0,0.0,0.0,0.06347011774778366,0.4129754900932312,0.0,0.0,0.0,0.0,0.0,0.06390590220689774,0.41323524713516235,0.029667899012565613,-0.00035705798654817045,0.02225993201136589,0.060621120035648346,0.020859189331531525,0.08614389598369598,0.0004955243784934282,0.0022193824406713247,3.9568840293213725e-05,0.19659483432769775,0.2080318033695221,0.02710452508669399,0.027266976431531642,0.022105962548023033,0.023020781576633453,0.15941765529899443,0.17263896014321137,0.0019391983514651656,0.007345363963395357,0.0003426027251407504,0.002888967728659034,-0.0013492661528289318,-0.0004972270107828081,0.2638106346130371,0.26272809505462646,0.07318177441746407,0.07854475267141534,-0.0007687676115892828,-0.0006773859495297074,0.6548607944986572,0.4901700057123688,0.49051328745578615,-0.00027456521638669074,0.13113316893577576,0.15896309912204742,0.02343425713479519,0.03661223500967026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243036985397339,0.30985215306282043,4.605340957641602,0.6034005284309387,5.418810844421387,3.9729552268981934,9.20213508605957
00:00:02:12.200,68,0.0,0.0,0.0,0.0,0.0,0.06148362532258034,0.4189571440219879,0.0,0.0,0.0,0.0,0.0,0.06191237270832062,0.41918259859085083,0.03032234124839306,-0.0003599668270908296,0.022747352719306946,0.06213197857141495,0.020611746236681938,0.08790407329797745,0.00033358336077071726,0.002497707260772586,-5.216091813053936e-05,0.19076824188232422,0.2031133621931076,0.026811176662997403,0.026934676105209374,0.02322528787407627,0.024071285501122475,0.16630924490050508,0.18024798486097565,0.0032119653187692165,0.0074502513743937016,9.984194912249222e-05,0.002454366346311462,-0.0014256403082981706,-0.0004554256738629192,0.27184098958969116,0.2696514427661896,0.07242124346369705,0.07771843301493186,-0.0008133089286275208,-0.0007121110102161765,0.6631164848912231,0.4954255558754547,0.49578824635875246,-0.00032879412174224854,0.1299419403076172,0.15760870277881622,0.021607186645269394,0.033782754093408585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1233375072479248,0.27581578493118286,4.821065902709961,0.5845386981964111,5.4652557373046875,3.8211050033569336,9.198240280151367
